Date,Open,High,Low,Close,Adj Close,Volume
2021-03-04,23.559999,24.535000,21.150000,24.200001,24.200001,8916100
2021-03-05,24.100000,25.760000,20.858000,24.080000,24.080000,1334400
2021-03-08,23.610001,25.318001,23.150000,23.150000,23.150000,676000
2021-03-09,22.900000,26.440001,22.889999,24.250000,24.250000,814800
2021-03-10,24.590000,26.760000,23.680000,24.950001,24.950001,2438500
2021-03-11,24.950001,26.480000,24.590000,26.040001,26.040001,349400
2021-03-12,26.299999,26.820000,25.920000,25.980000,25.980000,245400
2021-03-15,26.430000,26.950001,24.320000,25.010000,25.010000,170900
2021-03-16,24.790001,25.150000,24.000000,25.049999,25.049999,30300
2021-03-17,24.959999,26.469999,23.680000,25.209999,25.209999,175700
2021-03-18,25.219999,25.930000,24.719999,25.320000,25.320000,83200
2021-03-19,25.490000,25.840000,24.184999,25.780001,25.780001,68500
2021-03-22,25.780001,27.180000,24.000000,24.410000,24.410000,102300
2021-03-23,24.680000,25.100000,23.799999,24.000000,24.000000,40700
2021-03-24,25.049999,25.049999,22.700001,23.040001,23.040001,186700
2021-03-25,23.240000,24.705999,22.600000,24.080000,24.080000,123300
2021-03-26,24.090000,24.540001,22.830000,24.350000,24.350000,120100
2021-03-29,24.100000,25.235001,23.290001,24.000000,24.000000,294500
2021-03-30,24.240000,24.500000,23.629999,24.020000,24.020000,203500
2021-03-31,24.160000,26.500000,23.775000,25.790001,25.790001,137200
2021-04-01,25.790001,25.965000,23.820000,24.370001,24.370001,257100
2021-04-05,24.670000,25.410000,23.959999,24.209999,24.209999,112300
2021-04-06,24.400000,24.485001,23.690001,24.240000,24.240000,111200
2021-04-07,24.340000,24.400000,23.745001,24.020000,24.020000,212200
2021-04-08,24.030001,25.730000,23.920000,24.049999,24.049999,584100
2021-04-09,23.850000,25.000000,23.850000,24.590000,24.590000,126400
2021-04-12,24.430000,24.792999,23.559999,23.760000,23.760000,78000
2021-04-13,23.910000,24.490000,23.559999,24.190001,24.190001,105100
2021-04-14,24.370001,25.350000,23.643999,24.809999,24.809999,80200
2021-04-15,24.940001,25.530001,24.469999,24.760000,24.760000,56100
2021-04-16,24.980000,25.069000,24.420000,24.790001,24.790001,38000
2021-04-19,24.760000,24.959999,24.139999,24.270000,24.270000,42000
2021-04-20,24.340000,24.559999,23.820000,23.990000,23.990000,81000
2021-04-21,23.990000,24.639000,23.920000,24.160000,24.160000,85000
2021-04-22,24.000000,24.969999,23.885000,24.629999,24.629999,131300
2021-04-23,24.600000,25.889999,24.400000,25.350000,25.350000,265700
2021-04-26,25.350000,26.350000,25.350000,25.420000,25.420000,137300
2021-04-27,25.459999,26.320000,24.840000,26.040001,26.040001,245700
2021-04-28,26.000000,26.150000,24.959999,25.500000,25.500000,161500
2021-04-29,25.799999,25.930000,25.298000,25.490000,25.490000,96800
2021-04-30,25.379999,25.990000,24.790001,25.459999,25.459999,102000
2021-05-03,25.240000,26.290001,25.240000,25.870001,25.870001,87300
2021-05-04,25.719999,26.440001,25.549999,25.680000,25.680000,370000
