Date,Open,High,Low,Close,Adj Close,Volume
2020-12-18,12.800000,14.000000,12.501000,13.000000,13.000000,505800
2020-12-21,12.330000,12.480000,10.190000,11.410000,11.410000,1098600
2020-12-22,11.000000,11.700000,10.580000,10.900000,10.900000,1193600
2020-12-23,10.999000,12.400000,10.630000,11.200000,11.200000,1865200
2020-12-24,11.990000,11.990000,11.210000,11.490000,11.490000,428000
2020-12-28,11.060000,11.310000,10.870000,10.950000,10.950000,504900
2020-12-29,10.820000,10.950000,10.131000,10.410000,10.410000,619500
2020-12-30,10.500000,10.800000,9.830000,9.860000,9.860000,584400
2020-12-31,10.050000,10.210000,8.760000,8.900000,8.900000,2292700
2021-01-04,8.850000,8.930000,8.020000,8.890000,8.890000,898600
2021-01-05,8.890000,9.260000,8.550000,8.970000,8.970000,429100
2021-01-06,9.700000,10.100000,9.300000,9.600000,9.600000,1570400
2021-01-07,10.090000,10.400000,9.740000,9.800000,9.800000,633500
2021-01-08,9.850000,9.860000,8.720000,8.830000,8.830000,1047700
2021-01-11,8.840000,9.200000,8.580000,8.740000,8.740000,608000
2021-01-12,9.730000,9.740000,8.860000,9.240000,9.240000,856600
2021-01-13,9.110000,10.850000,9.030000,10.720000,10.720000,1562200
2021-01-14,10.830000,11.070000,10.040000,10.310000,10.310000,1579600
2021-01-15,11.110000,11.440000,10.000000,10.040000,10.040000,1989300
2021-01-19,10.250000,10.700000,9.920000,10.200000,10.200000,824100
2021-01-20,10.220000,10.300000,9.600000,9.980000,9.980000,804900
2021-01-21,9.820000,10.290000,9.240000,10.210000,10.210000,1269000
2021-01-22,10.130000,10.620000,9.350000,9.820000,9.820000,1594500
2021-01-25,10.000000,10.000000,9.250000,9.330000,9.330000,1089600
2021-01-26,9.500000,9.928000,9.100000,9.290000,9.290000,1141100
2021-01-27,9.000000,9.300000,8.550000,8.800000,8.800000,1076500
2021-01-28,8.920000,9.380000,8.600000,9.110000,9.110000,640600
2021-01-29,8.950000,9.600000,8.659000,8.900000,8.900000,969600
2021-02-01,8.980000,9.100000,8.630000,9.030000,9.030000,492700
2021-02-02,8.960000,10.970000,8.960000,10.480000,10.480000,3108900
2021-02-03,11.254000,12.150000,10.750000,11.040000,11.040000,2248700
2021-02-04,11.220000,11.400000,10.240000,10.550000,10.550000,1031600
2021-02-05,10.850000,11.490000,10.340000,11.010000,11.010000,1317100
2021-02-08,11.730000,11.750000,11.220000,11.750000,11.750000,1037400
2021-02-09,12.699000,13.700000,11.714000,12.930000,12.930000,2607100
2021-02-10,15.139000,19.299999,14.900000,18.170000,18.170000,9246400
2021-02-11,17.260000,17.480000,14.900000,15.820000,15.820000,4565700
2021-02-12,15.450000,19.459999,15.080000,17.959999,17.959999,5249200
2021-02-16,18.980000,19.400000,17.700001,19.200001,19.200001,2394700
2021-02-17,18.190001,18.870001,17.059999,17.219999,17.219999,1335700
2021-02-18,16.990000,17.454000,15.560000,16.150000,16.150000,968500
