Date,Open,High,Low,Close,Adj Close,Volume
2021-01-13,90.900002,103.000000,90.010002,96.364998,96.364998,25159000
2021-01-14,103.500000,137.979996,101.000000,114.940002,114.940002,20858700
2021-01-15,123.054001,127.239998,107.000000,117.000000,117.000000,8310700
2021-01-19,117.000000,117.675003,108.000000,110.989998,110.989998,3304900
2021-01-20,110.000000,112.000000,103.250000,106.209999,106.209999,5091400
2021-01-21,107.160004,109.900002,104.300003,108.970001,108.970001,1735300
2021-01-22,107.190002,121.000000,107.190002,119.949997,119.949997,4343500
2021-01-25,117.110001,123.448997,108.000000,112.699997,112.699997,2660000
2021-01-26,113.839996,114.000000,109.510002,110.080002,110.080002,1287400
2021-01-27,105.739998,108.900002,100.800003,105.290001,105.290001,2259300
2021-01-28,105.000000,106.290001,97.205002,99.419998,99.419998,2097400
2021-01-29,100.000000,104.584000,97.599998,99.589996,99.589996,1836300
2021-02-01,100.000000,107.650002,99.624001,107.610001,107.610001,1266000
2021-02-02,110.000000,118.800003,110.000000,113.000000,113.000000,1875600
2021-02-03,115.950996,115.989998,109.099998,110.949997,110.949997,1451700
2021-02-04,110.059998,110.500000,106.379997,108.769997,108.769997,1692700
2021-02-05,108.830002,109.413002,101.250000,103.449997,103.449997,2932300
2021-02-08,109.459999,123.500000,109.000000,122.760002,122.760002,3417400
2021-02-09,121.489998,144.899994,117.040001,131.000000,131.000000,4056800
2021-02-10,141.949997,146.899994,129.000000,136.229996,136.229996,2353000
2021-02-11,140.000000,140.500000,131.160004,139.990005,139.990005,2285600
2021-02-12,129.639999,131.669998,123.010002,125.889999,125.889999,4903500
2021-02-16,129.300003,129.300003,115.000000,119.150002,119.150002,5642300
2021-02-17,116.629997,117.500000,110.800003,112.529999,112.529999,2786700
2021-02-18,109.639999,109.949997,104.610001,105.550003,105.550003,3589200
2021-02-19,110.290001,110.750000,105.000000,105.989998,105.989998,2973900
2021-02-22,105.010002,105.720001,102.000000,104.830002,104.830002,2955600
2021-02-23,99.260002,102.349998,91.099998,102.010002,102.010002,4105200
2021-02-24,99.279999,103.750000,98.705002,102.489998,102.489998,1894100
2021-02-25,99.930000,101.000000,90.000000,94.195000,94.195000,5472000
2021-02-26,92.180000,97.820000,91.029999,93.059998,93.059998,2596700
2021-03-01,95.500000,96.349998,90.809998,91.440002,91.440002,2913300
2021-03-02,92.699997,98.190002,91.000000,91.800003,91.800003,3733500
2021-03-03,91.650002,92.379997,83.930000,86.309998,86.309998,6083900
2021-03-04,85.000000,85.449997,77.099998,84.459999,84.459999,5611100
2021-03-05,82.824997,83.040001,70.050003,81.139999,81.139999,5385300
2021-03-08,80.084000,80.250000,72.949997,74.309998,74.309998,3771900
2021-03-09,77.250000,81.180000,75.779999,79.660004,79.660004,3712800
2021-03-10,82.705002,85.190002,78.300003,80.760002,80.760002,2130900
2021-03-11,82.360001,83.500000,80.250000,81.250000,81.250000,2228900
2021-03-12,78.000000,80.074997,76.010002,79.570000,79.570000,2276800
2021-03-15,80.000000,82.779999,79.000000,81.349998,81.349998,1885200
2021-03-16,82.220001,84.199997,79.500000,80.800003,80.800003,1609300
2021-03-17,78.989998,81.339996,76.769997,81.089996,81.089996,1424700
2021-03-18,79.870003,80.470001,73.099998,74.389999,74.389999,4230700
2021-03-19,74.158997,78.510002,71.510002,77.370003,77.370003,3185200
2021-03-22,77.809998,83.459999,77.809998,81.989998,81.989998,2158000
2021-03-23,81.220001,81.750000,78.199997,78.870003,78.870003,963800
2021-03-24,79.480003,79.800003,72.519997,72.629997,72.629997,1555000
2021-03-25,70.620003,71.300003,67.720001,69.559998,69.559998,2244400
2021-03-26,70.000000,72.370003,67.019997,69.720001,69.720001,1474100
2021-03-29,69.720001,73.919998,68.669998,69.989998,69.989998,1984400
2021-03-30,69.686996,69.740997,65.769997,66.389999,66.389999,2254700
2021-03-31,67.713997,71.199997,65.650002,70.720001,70.720001,2296000
2021-04-01,73.000000,74.970001,70.370003,71.449997,71.449997,1661000
2021-04-05,71.739998,72.407997,68.400002,69.389999,69.389999,1154800
2021-04-06,70.370003,73.500000,69.699997,73.000000,73.000000,1909100
2021-04-07,72.731003,72.731003,69.750000,71.500000,71.500000,1264500
2021-04-08,72.769997,72.900002,68.970001,69.809998,69.809998,1091200
2021-04-09,69.430000,71.199997,68.379997,70.709999,70.709999,1070800
2021-04-12,71.430000,71.470001,66.730003,67.930000,67.930000,1890900
2021-04-13,67.989998,70.180000,65.309998,70.110001,70.110001,2493400
2021-04-14,70.180000,72.199997,68.629997,68.730003,68.730003,1540600
2021-04-15,70.349998,70.589996,67.480003,68.669998,68.669998,1222600
2021-04-16,70.000000,70.139999,67.180000,69.720001,69.720001,1315300
2021-04-19,68.500000,69.559998,65.160004,66.019997,66.019997,1948300
2021-04-20,65.410004,67.190002,63.023998,65.000000,65.000000,1855200
2021-04-21,64.470001,67.639999,63.790001,67.550003,67.550003,1160400
2021-04-22,67.730003,70.370003,67.099998,68.620003,68.620003,1309800
2021-04-23,68.650002,74.599998,68.650002,74.120003,74.120003,2585200
2021-04-26,74.500000,78.760002,73.699997,77.970001,77.970001,2272900
2021-04-27,78.190002,78.349998,74.720001,76.370003,76.370003,959100
2021-04-28,75.309998,77.708000,75.309998,77.209999,77.209999,1145100
2021-04-29,78.889999,79.300003,72.800003,74.019997,74.019997,1886800
2021-04-30,72.629997,74.294998,70.230003,70.500000,70.500000,1764900
2021-05-03,71.699997,71.750000,66.309998,66.779999,66.779999,1534000
2021-05-04,65.769997,66.000000,60.130001,62.169998,62.169998,4054400
2021-05-05,62.860001,63.700001,55.849998,57.599998,57.599998,4970400
2021-05-06,57.820000,57.910000,52.480000,54.439999,54.439999,3879500
2021-05-07,57.040001,58.702000,53.779999,54.000000,54.000000,3332300
2021-05-10,52.650002,57.669998,52.130001,57.000000,57.000000,5777300
2021-05-11,49.880001,55.900002,46.500000,55.450001,55.450001,7339300
2021-05-12,54.444000,54.549999,48.630001,49.820000,49.820000,5248200
2021-05-13,50.020000,50.750000,47.119999,48.369999,48.369999,4046000
2021-05-14,49.380001,54.610001,49.060001,54.000000,54.000000,3886600
2021-05-17,52.570000,52.810001,50.009998,50.599998,50.599998,3853900
2021-05-18,50.860001,53.270000,50.230000,51.639999,51.639999,2006600
2021-05-19,48.689999,50.980000,48.669998,50.450001,50.450001,2545100
2021-05-20,51.160000,56.790001,51.110001,54.889999,54.889999,4790100
2021-05-21,55.000000,56.759998,53.320000,53.360001,53.360001,3175600
2021-05-24,52.900002,53.340000,50.880001,53.150002,53.150002,6965000
2021-05-25,53.299999,54.189999,52.630001,54.040001,54.040001,3716600
2021-05-26,54.320000,57.560001,52.610001,57.000000,57.000000,4039500
2021-05-27,56.290001,57.290001,55.029999,57.290001,57.290001,2565600
2021-05-28,58.000000,61.060001,57.849998,60.810001,60.810001,3308800
2021-06-01,63.250000,64.269997,60.877998,62.520000,62.520000,4301900
2021-06-02,62.669998,65.599998,62.070000,65.239998,65.239998,2879600
2021-06-03,64.010002,65.760002,62.340000,63.240002,63.240002,2408600
2021-06-04,64.010002,64.400002,59.520000,59.650002,59.650002,3444600
2021-06-07,60.340000,61.150002,58.340000,59.459999,59.459999,1842100
2021-06-08,59.790001,63.889999,59.584999,62.490002,62.490002,2726300
2021-06-09,64.250000,64.629997,60.209999,60.259998,60.259998,2160300
2021-06-10,60.619999,64.019997,60.230000,63.680000,63.680000,2900900
2021-06-11,65.290001,68.889999,63.910000,67.980003,67.980003,4780800
2021-06-14,68.260002,70.680000,67.599998,68.940002,68.940002,3741200
2021-06-15,68.820000,69.370003,66.279999,67.260002,67.260002,2718000
2021-06-16,67.139999,69.400002,65.650002,67.410004,67.410004,4014600
2021-06-17,66.800003,70.809998,66.495003,69.389999,69.389999,3023000
2021-06-18,69.290001,69.900002,67.535004,68.180000,68.180000,3625000
2021-06-21,68.000000,68.169998,63.680000,63.799999,63.799999,4401000
2021-06-22,63.299999,63.990002,60.650002,63.450001,63.450001,3929100
2021-06-23,63.500000,65.830002,63.320000,65.160004,65.160004,1617600
2021-06-24,66.639999,68.330002,65.650002,66.330002,66.330002,1820100
2021-06-25,66.879997,67.430000,63.820000,64.400002,64.400002,1812000
2021-06-28,64.510002,65.339996,63.380001,64.430000,64.430000,1729700
2021-06-29,64.430000,68.639999,63.740002,66.459999,66.459999,2036000
2021-06-30,66.190002,69.629997,65.300003,67.349998,67.349998,2586200
2021-07-01,67.000000,68.980003,65.879997,68.370003,68.370003,2235200
2021-07-02,68.820000,69.790001,67.309998,68.870003,68.870003,1085100
2021-07-06,68.570000,69.620003,66.664001,67.989998,67.989998,1629900
2021-07-07,68.629997,68.699997,63.262001,64.290001,64.290001,1961400
2021-07-08,61.310001,64.160004,60.590000,63.990002,63.990002,2537600
2021-07-09,64.410004,67.449997,63.900002,67.250000,67.250000,2032600
2021-07-12,66.669998,67.711998,64.570000,65.000000,65.000000,2604500
2021-07-13,64.839996,66.800003,55.590000,58.209999,58.209999,9661700
2021-07-14,59.724998,60.799999,55.669998,56.759998,56.759998,6840400
2021-07-15,57.439999,58.730000,55.580002,57.450001,57.450001,3483100
2021-07-16,57.720001,58.084999,56.040001,57.500000,57.500000,1962700
2021-07-19,54.680000,56.770000,54.060001,55.860001,55.860001,2925800
2021-07-20,56.310001,58.419998,55.580002,57.410000,57.410000,2311500
2021-07-21,58.000000,62.090000,57.804001,60.630001,60.630001,2487300
2021-07-22,60.380001,60.535000,58.509998,59.000000,59.000000,1790500
2021-07-23,59.099998,59.220001,57.400002,58.689999,58.689999,1415500
2021-07-26,58.290001,61.220001,58.189999,59.419998,59.419998,1577400
2021-07-27,58.540001,59.639999,56.400002,59.500000,59.500000,1616200
2021-07-28,60.310001,61.980000,60.160000,61.180000,61.180000,1923300
2021-07-29,61.500000,62.770000,60.799999,60.860001,60.860001,1599300
