Date,Open,High,Low,Close,Adj Close,Volume
2008-03-24,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-03-25,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-03-26,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-03-27,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-03-28,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-03-31,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-04-01,0.120000,0.120000,0.120000,0.120000,0.120000,6500
2008-04-02,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-04-03,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-04-04,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-04-07,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-04-08,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-04-09,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-04-10,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-04-11,0.180000,0.180000,0.180000,0.180000,0.180000,500
2008-04-14,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-04-15,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-04-16,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-04-17,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-04-18,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-04-21,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-04-22,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-04-23,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-04-24,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-04-25,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-04-28,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-04-29,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-04-30,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-05-01,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-05-02,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-05-05,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-05-06,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-05-07,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-05-08,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-05-09,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-05-12,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-05-13,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-05-14,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-05-15,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-05-16,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-05-19,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-05-20,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-05-21,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-05-22,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-05-23,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-05-27,0.180000,0.180000,0.180000,0.180000,0.180000,50
2008-05-28,0.120000,0.180000,0.120000,0.180000,0.180000,2300
2008-05-29,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-05-30,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-06-02,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-06-03,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-06-04,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-06-05,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-06-06,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-06-09,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-06-10,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-06-11,0.120000,0.120000,0.120000,0.120000,0.120000,500
2008-06-12,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-06-13,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-06-16,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-06-17,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-06-18,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-06-19,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-06-20,0.180000,0.180000,0.180000,0.180000,0.180000,250
2008-06-23,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-06-24,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-06-25,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-06-26,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-06-27,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-06-30,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-07-01,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-07-02,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-07-03,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-07-07,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-07-08,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-07-09,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-07-10,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-07-11,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-07-14,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-07-15,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-07-16,0.180000,0.180000,0.180000,0.180000,0.180000,1950
2008-07-17,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-07-18,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-07-21,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-07-22,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-07-23,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-07-24,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-07-25,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-07-28,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-07-29,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-07-30,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-07-31,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-08-01,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-08-04,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-08-05,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-08-06,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-08-07,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-08-08,0.180000,0.180000,0.120000,0.120000,0.120000,1000
2008-08-11,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-08-12,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-08-13,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-08-14,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-08-15,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-08-18,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-08-19,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-08-20,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-08-21,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-08-22,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-08-25,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-08-26,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-08-27,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-08-28,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-08-29,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-09-02,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-09-03,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-09-04,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-09-05,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-09-08,0.120000,0.120000,0.120000,0.120000,0.120000,350
2008-09-09,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-09-10,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-09-11,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-09-12,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-09-15,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-09-16,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-09-17,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-09-18,0.120000,0.120000,0.120000,0.120000,0.120000,750
2008-09-19,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-09-22,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-09-23,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-09-24,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-09-25,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-09-26,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-09-29,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-09-30,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-10-01,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-10-02,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-10-03,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-10-06,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-10-07,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-10-08,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-10-09,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-10-10,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-10-13,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-10-14,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-10-15,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-10-16,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-10-17,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-10-20,0.180000,0.180000,0.180000,0.180000,0.180000,1150
2008-10-21,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-10-22,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-10-23,0.120000,0.120000,0.120000,0.120000,0.120000,250
2008-10-24,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-10-27,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-10-28,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-10-29,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-10-30,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-10-31,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-11-03,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-11-04,0.120000,0.120000,0.120000,0.120000,0.120000,0
2008-11-05,0.180000,0.180000,0.180000,0.180000,0.180000,100
2008-11-06,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-11-07,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-11-10,0.180000,0.180000,0.180000,0.180000,0.180000,0
2008-11-11,0.180000,0.180000,0.180000,0.180000,0.180000,0
