Date,Open,High,Low,Close,Adj Close,Volume
2020-12-03,51.009998,52.360001,48.000000,50.000000,50.000000,584400
2020-12-04,49.939999,52.625000,49.240002,50.070000,50.070000,92700
2020-12-07,50.000000,52.900002,47.110001,47.110001,47.110001,99900
2020-12-08,50.240002,52.040001,49.369999,49.410000,49.410000,84000
2020-12-09,50.480000,50.599998,48.660000,48.799999,48.799999,110300
2020-12-10,48.849998,49.689999,48.549999,48.820000,48.820000,75800
2020-12-11,48.459999,49.972000,47.480000,48.259998,48.259998,36200
2020-12-14,48.419998,50.540001,48.285000,49.779999,49.779999,17800
2020-12-15,49.919998,51.334999,49.279999,49.650002,49.650002,19600
2020-12-16,50.000000,50.840000,49.270000,49.759998,49.759998,14900
2020-12-17,50.400002,51.855999,50.400002,50.580002,50.580002,31400
2020-12-18,51.250000,51.340000,49.805000,50.119999,50.119999,11300
2020-12-21,50.000000,51.919998,49.209999,51.799999,51.799999,11300
2020-12-22,52.970001,55.189999,52.970001,55.110001,55.110001,24300
2020-12-23,56.330002,57.500000,54.680000,54.720001,54.720001,32500
2020-12-24,55.570000,58.270000,54.320000,57.680000,57.680000,10100
2020-12-28,58.880001,60.990002,58.119999,58.779999,58.779999,6600
2020-12-29,59.689999,61.509998,59.220001,60.290001,60.290001,18000
2020-12-30,61.029999,65.600998,61.000000,64.300003,64.300003,26000
2020-12-31,65.120003,66.970001,63.000000,65.089996,65.089996,75500
2021-01-04,65.720001,68.000000,60.332001,61.820000,61.820000,42500
2021-01-05,62.770000,64.330002,60.400002,63.130001,63.130001,15300
2021-01-06,63.099998,63.630001,57.950001,59.470001,59.470001,74100
2021-01-07,61.389999,65.019997,61.389999,62.580002,62.580002,26800
2021-01-08,62.889999,63.895000,61.459999,61.599998,61.599998,20000
2021-01-11,60.610001,61.270000,56.480000,56.480000,56.480000,45400
2021-01-12,57.275002,59.150002,57.040001,57.869999,57.869999,19000
2021-01-13,58.000000,60.310001,57.869999,59.990002,59.990002,16900
2021-01-14,58.611000,59.209999,57.369999,58.320000,58.320000,13500
2021-01-15,56.509998,56.509998,54.240002,54.500000,54.500000,16200
2021-01-19,55.669998,55.770000,54.160000,55.330002,55.330002,22300
2021-01-20,55.419998,56.474998,54.770000,55.570000,55.570000,12800
2021-01-21,55.119999,55.660000,48.830002,49.669998,49.669998,356600
2021-01-22,50.520000,53.830002,49.049999,53.009998,53.009998,555800
2021-01-25,52.840000,54.360001,50.669998,53.320000,53.320000,118800
2021-01-26,53.340000,53.709999,50.669998,50.900002,50.900002,92300
2021-01-27,50.250000,50.529999,47.460999,48.639999,48.639999,191700
2021-01-28,48.150002,50.735001,48.150002,50.160000,50.160000,57000
2021-01-29,49.770000,51.009998,49.119999,49.360001,49.360001,72400
2021-02-01,50.000000,52.910000,49.275002,52.869999,52.869999,109900
2021-02-02,53.009998,53.820000,51.639999,52.310001,52.310001,37300
2021-02-03,52.910000,53.049999,51.529999,52.169998,52.169998,69400
2021-02-04,52.630001,54.500000,52.029999,54.349998,54.349998,91700
2021-02-05,54.779999,56.259998,54.264999,55.900002,55.900002,117900
2021-02-08,56.330002,56.970001,54.130001,55.320000,55.320000,66800
2021-02-09,55.169998,55.950001,54.619999,55.259998,55.259998,25000
2021-02-10,56.250000,56.500000,53.520000,54.250000,54.250000,30400
2021-02-11,53.740002,54.980000,53.505001,53.630001,53.630001,27500
2021-02-12,53.189999,55.938999,52.505001,55.340000,55.340000,35100
2021-02-16,55.709999,56.500000,54.009998,54.470001,54.470001,42500
2021-02-17,53.930000,54.070000,51.830002,52.090000,52.090000,90800
2021-02-18,51.900002,52.389999,51.279999,51.750000,51.750000,70200
2021-02-19,52.000000,53.230000,51.660000,52.770000,52.770000,26600
2021-02-22,52.049999,52.509998,49.648998,49.790001,49.790001,59700
2021-02-23,49.270000,49.270000,44.220001,46.790001,46.790001,114400
2021-02-24,46.849998,47.860001,46.340000,46.610001,46.610001,51600
2021-02-25,46.540001,47.763000,43.259998,43.610001,43.610001,107400
2021-02-26,43.610001,44.299999,41.720001,43.540001,43.540001,76100
2021-03-01,44.080002,47.119999,43.750000,46.880001,46.880001,32300
2021-03-02,47.369999,47.509998,45.419998,45.779999,45.779999,51200
2021-03-03,45.610001,45.610001,42.009998,42.400002,42.400002,68000
2021-03-04,42.230000,42.720001,38.990002,41.070000,41.070000,75500
2021-03-05,41.090000,41.119999,37.209999,40.419998,40.419998,129800
2021-03-08,40.799999,41.040001,38.939999,39.139999,39.139999,69700
2021-03-09,40.430000,42.700001,40.430000,41.419998,41.419998,205900
2021-03-10,42.240002,43.900002,41.680000,41.820000,41.820000,185400
2021-03-11,42.810001,46.720001,42.810001,46.029999,46.029999,64000
2021-03-12,44.959999,46.317001,43.099998,46.090000,46.090000,78800
2021-03-15,46.820000,47.439999,43.139999,43.709999,43.709999,67300
2021-03-16,44.099998,44.165001,41.820000,43.590000,43.590000,257300
2021-03-17,43.270000,43.270000,41.869999,42.750000,42.750000,147600
2021-03-18,41.889999,43.700001,40.740002,40.889999,40.889999,40200
2021-03-19,41.110001,41.700001,40.619999,40.619999,40.619999,85900
2021-03-22,41.150002,42.470001,40.869999,41.680000,41.680000,47400
2021-03-23,42.029999,42.610001,41.285000,41.630001,41.630001,39000
2021-03-24,41.840000,42.099998,39.299999,39.400002,39.400002,99100
2021-03-25,38.939999,39.525002,37.779999,39.009998,39.009998,102200
2021-03-26,39.259998,40.820000,39.259998,40.480000,40.480000,142400
2021-03-29,40.290001,42.139999,39.720001,41.889999,41.889999,75500
2021-03-30,41.650002,42.632999,40.884998,41.380001,41.380001,60100
2021-03-31,41.970001,43.480000,41.970001,42.889999,42.889999,60200
2021-04-01,43.869999,44.240002,42.930000,42.990002,42.990002,137000
2021-04-05,44.299999,44.299999,42.820000,43.119999,43.119999,60700
2021-04-06,43.270000,46.200001,42.820000,46.020000,46.020000,44500
2021-04-07,45.700001,46.209999,45.000000,45.430000,45.430000,32400
2021-04-08,45.750000,46.945000,45.160000,46.630001,46.630001,27000
2021-04-09,46.389999,47.994999,45.450001,47.700001,47.700001,37000
