Date,Open,High,Low,Close,Adj Close,Volume
2019-08-16,0.905000,0.905000,0.905000,0.905000,0.905000,1500
2019-08-19,0.905000,0.905000,0.905000,0.905000,0.905000,0
2019-08-20,1.270000,1.270000,1.270000,1.270000,1.270000,200
2019-08-21,1.270000,1.270000,1.270000,1.270000,1.270000,0
2019-08-22,1.125000,1.125000,1.100000,1.100000,1.100000,18800
2019-08-23,1.100000,1.100000,1.100000,1.100000,1.100000,0
2019-08-26,1.093000,1.093000,1.062000,1.062000,1.062000,1600
2019-08-27,1.062000,1.062000,1.062000,1.062000,1.062000,0
2019-08-28,1.062000,1.062000,1.062000,1.062000,1.062000,0
2019-08-29,1.062000,1.062000,1.062000,1.062000,1.062000,0
2019-08-30,1.062000,1.062000,1.062000,1.062000,1.062000,0
2019-09-03,1.062000,1.062000,1.062000,1.062000,1.062000,0
2019-09-04,1.071000,1.071000,1.071000,1.071000,1.071000,5000
2019-09-05,1.071000,1.071000,1.071000,1.071000,1.071000,0
2019-09-06,1.071000,1.071000,1.071000,1.071000,1.071000,0
2019-09-09,0.980000,0.980000,0.980000,0.980000,0.980000,2000
2019-09-10,0.980000,0.985000,0.980000,0.985000,0.985000,3000
2019-09-11,0.953000,0.953000,0.953000,0.953000,0.953000,2500
2019-09-12,0.929000,0.929000,0.929000,0.929000,0.929000,1000
2019-09-13,0.908000,0.909000,0.877000,0.909000,0.909000,57200
2019-09-16,0.773000,0.773000,0.773000,0.773000,0.773000,1600
2019-09-17,0.877000,0.877000,0.780000,0.780000,0.780000,1200
2019-09-18,0.780000,0.780000,0.780000,0.780000,0.780000,0
2019-09-19,0.803000,0.803000,0.798000,0.798000,0.798000,1800
2019-09-20,0.798000,0.798000,0.798000,0.798000,0.798000,0
2019-09-23,0.786000,0.786000,0.786000,0.786000,0.786000,100
2019-09-24,0.786000,0.786000,0.786000,0.786000,0.786000,0
2019-09-25,0.786000,0.786000,0.786000,0.786000,0.786000,0
2019-09-26,0.786000,0.786000,0.786000,0.786000,0.786000,0
2019-09-27,0.649000,0.670000,0.649000,0.670000,0.670000,2300
2019-09-30,0.670000,0.670000,0.670000,0.670000,0.670000,0
2019-10-01,0.648000,0.648000,0.648000,0.648000,0.648000,800
2019-10-02,0.648000,0.648000,0.648000,0.648000,0.648000,0
2019-10-03,0.648000,0.648000,0.648000,0.648000,0.648000,0
2019-10-04,0.648000,0.648000,0.648000,0.648000,0.648000,0
2019-10-07,0.648000,0.648000,0.648000,0.648000,0.648000,0
2019-10-08,0.648000,0.648000,0.648000,0.648000,0.648000,0
2019-10-09,0.648000,0.648000,0.648000,0.648000,0.648000,0
2019-10-10,0.648000,0.648000,0.648000,0.648000,0.648000,0
2019-10-11,0.420000,0.420000,0.420000,0.420000,0.420000,1000
2019-10-14,0.420000,0.420000,0.420000,0.420000,0.420000,0
2019-10-15,0.419000,0.419000,0.419000,0.419000,0.419000,1000
2019-10-16,0.400000,0.400000,0.397000,0.397000,0.397000,12000
2019-10-17,0.398000,0.398000,0.390000,0.390000,0.390000,1400
2019-10-18,0.390000,0.390000,0.390000,0.390000,0.390000,0
2019-10-21,0.390000,0.390000,0.390000,0.390000,0.390000,0
2019-10-22,0.390000,0.390000,0.390000,0.390000,0.390000,0
2019-10-23,0.390000,0.390000,0.390000,0.390000,0.390000,0
2019-10-24,0.390000,0.390000,0.390000,0.390000,0.390000,0
2019-10-25,0.782000,0.782000,0.782000,0.782000,0.782000,1000
2019-10-28,0.807000,0.807000,0.807000,0.807000,0.807000,2000
2019-10-29,0.590000,0.590000,0.590000,0.590000,0.590000,7000
