Date,Open,High,Low,Close,Adj Close,Volume
2021-01-07,10.500000,10.500000,10.130000,10.195000,10.195000,168800
2021-01-08,10.300000,10.600000,10.291000,10.440000,10.440000,511600
2021-01-11,10.440000,10.600000,10.350000,10.400000,10.400000,499800
2021-01-12,10.450000,10.650000,10.380000,10.520000,10.520000,684000
2021-01-13,10.590000,10.727000,10.490000,10.590000,10.590000,858800
2021-01-14,10.650000,10.850000,10.610000,10.640000,10.640000,1200400
2021-01-15,10.970000,10.970000,10.730000,10.760000,10.760000,1226000
2021-01-19,10.995000,11.370000,10.960000,11.350000,11.350000,2641100
2021-01-20,12.030000,12.160000,11.500000,11.770000,11.770000,2354700
2021-01-21,12.800000,13.170000,12.220000,12.570000,12.570000,4093500
2021-01-22,12.300000,13.210000,12.200000,13.100000,13.100000,2609900
2021-01-25,14.270000,14.400000,12.400000,13.010000,13.010000,3747700
2021-01-26,13.750000,14.000000,12.280000,12.470000,12.470000,3017900
2021-01-27,11.760000,12.400000,11.510000,11.700000,11.700000,2679600
2021-01-28,12.200000,12.300000,11.830000,12.000000,12.000000,1279600
2021-01-29,11.810000,12.080000,11.600000,11.850000,11.850000,1155900
2021-02-01,12.640000,12.950000,12.260000,12.610000,12.610000,1693600
2021-02-02,13.000000,13.160000,12.770000,12.900000,12.900000,1819400
2021-02-03,12.920000,13.500000,12.900000,13.470000,13.470000,1298800
2021-02-04,13.290000,13.450000,13.200000,13.360000,13.360000,727600
2021-02-05,13.640000,14.360000,13.620000,14.140000,14.140000,1662200
2021-02-08,14.810000,14.950000,14.280000,14.390000,14.390000,2144000
2021-02-09,14.010000,14.250000,13.860000,14.180000,14.180000,1003900
2021-02-10,14.610000,14.670000,13.400000,14.130000,14.130000,1350200
2021-02-11,14.050000,14.100000,13.500000,13.850000,13.850000,1192800
2021-02-12,12.940000,13.180000,12.760000,13.050000,13.050000,2286700
2021-02-16,12.615000,13.220000,12.510000,12.730000,12.730000,1890500
2021-02-17,12.690000,12.850000,12.170000,12.520000,12.520000,1318700
2021-02-18,12.200000,12.597000,12.150000,12.340000,12.340000,931800
2021-02-19,12.490000,13.110000,12.380000,12.700000,12.700000,1472900
2021-02-22,12.320000,12.520000,12.140000,12.150000,12.150000,1239200
2021-02-23,11.426000,11.700000,10.610000,11.700000,11.700000,2312700
2021-02-24,11.420000,11.640000,11.250000,11.330000,11.330000,1240900
2021-02-25,11.250000,11.290000,10.730000,10.940000,10.940000,1607300
2021-02-26,10.940000,10.990000,10.450000,10.890000,10.890000,1543200
2021-03-01,11.030000,11.140000,10.900000,10.960000,10.960000,836900
2021-03-02,10.880000,10.900000,10.450000,10.570000,10.570000,1238900
2021-03-03,10.530000,10.590000,10.100000,10.350000,10.350000,2308700
2021-03-04,10.160000,10.290000,10.120000,10.200000,10.200000,2121800
2021-03-05,10.120000,10.430000,10.010000,10.360000,10.360000,1749100
2021-03-08,10.230000,10.350000,10.150000,10.190000,10.190000,812100
2021-03-09,10.180000,10.280000,10.130000,10.230000,10.230000,651600
2021-03-10,10.185000,10.280000,10.150000,10.200000,10.200000,769000
2021-03-11,10.180000,10.490000,10.150000,10.460000,10.460000,932500
2021-03-12,10.260000,10.420000,10.240000,10.420000,10.420000,378600
2021-03-15,10.350000,10.380000,10.220000,10.240000,10.240000,520800
2021-03-16,10.220000,10.270000,10.120000,10.200000,10.200000,641600
2021-03-17,10.170000,10.290000,10.080000,10.240000,10.240000,474100
2021-03-18,10.150000,10.190000,10.060000,10.120000,10.120000,650800
2021-03-19,10.060000,10.145000,10.040000,10.070000,10.070000,545200
2021-03-22,10.090000,10.150000,10.030000,10.120000,10.120000,563200
2021-03-23,10.060000,10.090000,9.950000,9.990000,9.990000,647400
2021-03-24,9.950000,9.990000,9.900000,9.960000,9.960000,732200
2021-03-25,9.840000,9.980000,9.820000,9.980000,9.980000,806400
2021-03-26,9.950000,10.090000,9.900000,10.050000,10.050000,410600
2021-03-29,10.000000,10.120000,9.980000,10.100000,10.100000,270000
2021-03-30,9.980000,10.060000,9.960000,9.990000,9.990000,627000
2021-03-31,10.000000,10.070000,9.940000,9.950000,9.950000,552700
2021-04-01,9.990000,10.010000,9.960000,10.000000,10.000000,248300
2021-04-05,10.010000,10.060000,9.980000,10.050000,10.050000,372900
2021-04-06,10.010000,10.050000,9.990000,10.030000,10.030000,242600
2021-04-07,10.010000,10.080000,10.010000,10.070000,10.070000,415100
2021-04-08,10.110000,10.110000,10.040000,10.080000,10.080000,290100
2021-04-09,10.080000,10.100000,10.050000,10.090000,10.090000,414900
2021-04-12,10.050000,10.110000,10.040000,10.080000,10.080000,688400
2021-04-13,10.060000,10.070000,10.020000,10.030000,10.030000,406300
2021-04-14,10.030000,10.090000,10.030000,10.090000,10.090000,387300
2021-04-15,10.040000,10.070000,10.030000,10.060000,10.060000,486600
2021-04-16,10.040000,10.050000,10.020000,10.040000,10.040000,723600
2021-04-19,10.020000,10.030000,10.000000,10.020000,10.020000,1221600
2021-04-20,10.010000,10.020000,9.990000,10.010000,10.010000,404100
2021-04-21,10.000000,10.040000,9.990000,10.020000,10.020000,244900
2021-04-22,10.030000,10.030000,9.990000,10.000000,10.000000,456800
2021-04-23,9.990000,10.021000,9.990000,10.010000,10.010000,135800
2021-04-26,10.000000,10.030000,10.000000,10.010000,10.010000,212200
2021-04-27,10.000000,10.020000,9.990000,10.010000,10.010000,113200
2021-04-28,10.000000,10.020000,10.000000,10.010000,10.010000,86200
2021-04-29,10.020000,10.070000,10.000000,10.030000,10.030000,171800
2021-04-30,10.000000,10.018000,9.990000,10.010000,10.010000,127300
2021-05-03,10.000000,10.020000,10.000000,10.010000,10.010000,129900
2021-05-04,10.000000,10.060000,10.000000,10.040000,10.040000,328200
2021-05-05,10.020000,10.040000,10.020000,10.030000,10.030000,125700
2021-05-06,10.020000,10.040000,10.020000,10.030000,10.030000,230000
2021-05-07,10.010000,10.040000,10.005000,10.020000,10.020000,334300
2021-05-10,10.020000,10.030000,10.010000,10.020000,10.020000,214400
2021-05-11,10.010000,10.020000,9.990000,10.000000,10.000000,407200
2021-05-12,10.000000,10.030000,10.000000,10.020000,10.020000,263300
2021-05-13,10.000000,10.030000,10.000000,10.020000,10.020000,371000
2021-05-14,10.020000,10.040000,10.010000,10.030000,10.030000,316000
2021-05-17,10.010000,10.020000,10.010000,10.020000,10.020000,234800
2021-05-18,10.010000,10.020000,10.010000,10.020000,10.020000,186900
2021-05-19,10.010000,10.020000,10.010000,10.020000,10.020000,67500
2021-05-20,10.010000,10.020000,10.010000,10.010000,10.010000,77700
2021-05-21,10.010000,10.020000,10.010000,10.010000,10.010000,198600
2021-05-24,10.000000,10.020000,10.000000,10.010000,10.010000,271400
2021-05-25,10.010000,10.030000,10.010000,10.010000,10.010000,142800
2021-05-26,10.010000,10.030000,10.010000,10.020000,10.020000,114700
2021-05-27,10.020000,10.030000,10.020000,10.020000,10.020000,102400
2021-05-28,10.020000,10.030000,10.020000,10.020000,10.020000,69700
2021-06-01,10.010000,10.030000,10.010000,10.020000,10.020000,80300
2021-06-02,10.020000,10.035000,10.020000,10.020000,10.020000,80800
2021-06-03,10.030000,10.030000,10.020000,10.020000,10.020000,76300
2021-06-04,10.020000,10.050000,10.020000,10.040000,10.040000,117300
2021-06-07,10.040000,10.060000,10.020000,10.050000,10.050000,134100
2021-06-08,10.050000,10.080000,10.040000,10.070000,10.070000,218300
2021-06-09,10.090000,10.100000,10.050000,10.070000,10.070000,448100
2021-06-10,10.050000,10.140000,10.050000,10.100000,10.100000,631800
2021-06-11,10.100000,10.110000,10.090000,10.100000,10.100000,107100
2021-06-14,10.100000,10.100000,10.080000,10.090000,10.090000,120700
2021-06-15,10.081000,10.090000,10.080000,10.090000,10.090000,72000
2021-06-16,10.070000,10.090000,10.070000,10.080000,10.080000,145100
2021-06-17,10.070000,10.080000,10.070000,10.070000,10.070000,80000
2021-06-18,10.070000,10.100000,10.070000,10.100000,10.100000,73000
2021-06-21,10.070000,10.090000,10.070000,10.070000,10.070000,72900
2021-06-22,10.060000,10.080000,10.060000,10.080000,10.080000,66400
2021-06-23,10.060000,10.070000,10.060000,10.060000,10.060000,32400
2021-06-24,10.060000,10.070000,10.050000,10.050000,10.050000,198700
2021-06-25,10.060000,10.080000,10.050000,10.070000,10.070000,115800
2021-06-28,10.060000,10.075000,10.050000,10.070000,10.070000,47000
2021-06-29,10.050000,10.080000,10.050000,10.070000,10.070000,107900
2021-06-30,10.070000,10.090000,10.050000,10.060000,10.060000,79200
2021-07-01,10.060000,10.080000,10.060000,10.070000,10.070000,38200
2021-07-02,10.060000,10.070000,10.050000,10.060000,10.060000,23000
2021-07-06,10.050000,10.056000,10.040000,10.050000,10.050000,70600
2021-07-07,10.050000,10.060000,10.040000,10.050000,10.050000,56100
2021-07-08,10.040000,10.060000,10.040000,10.050000,10.050000,72000
2021-07-09,10.050000,10.060000,10.050000,10.050000,10.050000,25800
2021-07-12,10.050000,10.060000,10.050000,10.050000,10.050000,40600
2021-07-13,10.040000,10.050000,10.030000,10.030000,10.030000,51500
2021-07-14,10.030000,10.040000,10.020000,10.030000,10.030000,90400
2021-07-15,10.030000,10.040000,10.020000,10.020000,10.020000,92500
2021-07-16,10.020000,10.040000,10.010000,10.030000,10.030000,317900
2021-07-19,10.010000,10.030000,9.990000,10.000000,10.000000,736800
2021-07-20,10.000000,10.020000,10.000000,10.010000,10.010000,94600
2021-07-21,10.000000,10.040000,10.000000,10.020000,10.020000,87000
2021-07-22,10.010000,10.020000,10.010000,10.010000,10.010000,26300
2021-07-23,10.010000,10.020000,10.010000,10.020000,10.020000,63400
2021-07-26,10.010000,10.030000,10.010000,10.030000,10.030000,46700
2021-07-27,10.020000,10.030000,10.010000,10.030000,10.030000,282500
2021-07-28,10.020000,10.030000,10.010000,10.020000,10.020000,145500
2021-07-29,10.010000,10.020000,10.010000,10.010000,10.010000,47800
2021-07-30,10.010000,10.030000,10.010000,10.030000,10.030000,118700
2021-08-02,10.010000,10.030000,10.010000,10.030000,10.030000,49000
2021-08-03,10.010000,10.028000,10.010000,10.020000,10.020000,37200
2021-08-04,10.020000,10.021000,10.010000,10.010000,10.010000,88100
2021-08-05,10.010000,10.030000,10.010000,10.020000,10.020000,61400
2021-08-06,10.020000,10.040000,10.010000,10.030000,10.030000,353000
2021-08-09,10.010000,10.040000,10.010000,10.030000,10.030000,135600
2021-08-10,10.020000,10.050000,10.020000,10.040000,10.040000,67900
2021-08-11,10.040000,10.060000,10.030000,10.040000,10.040000,116700
2021-08-12,10.010000,10.050000,10.010000,10.040000,10.040000,47600
2021-08-13,10.010000,10.050000,10.010000,10.040000,10.040000,276500
2021-08-16,10.010000,10.070000,10.010000,10.040000,10.040000,124200
2021-08-17,10.030000,10.060000,10.030000,10.060000,10.060000,158974
